
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	1881712	1882011	59.8109	-	0	#GTG	-74.0121
Chromosome	SAM03	CDS	1883879	1885060	7.02102e-14	-	0	#GTG	45.6063
Chromosome	SAM03	CDS	1885539	1885922	4.57103	-	0	#GTG	-31.6864
Chromosome	SAM03	CDS	1886251	1886505	37.6196	-	0	#ATG	-8.6783
Chromosome	SAM03	CDS	1890494	1890958	0.461504	-	0	#TTG	-83.6184
Chromosome	SAM03	CDS	1897867	1898157	77.3575	-	0	#GTG	-53.9261
Chromosome	SAM03	CDS	1898991	1899563	0.0174824	-	0	#GTG	-97.7108
Chromosome	SAM03	CDS	1904629	1905087	0.552684	-	0	#GTG	-100.498
Chromosome	SAM03	CDS	1910466	1910756	68.995	-	0	#GTG	-31.0914
Chromosome	SAM03	CDS	1911638	1912249	0.00530356	-	0	#ATG	-67.5467
Chromosome	SAM03	CDS	1912546	1912830	91.8197	-	0	#GTG	-77.308
Chromosome	SAM03	CDS	1915489	1915836	14.4003	-	0	#ATG	-38.5648
Chromosome	SAM03	CDS	1915748	1916032	91.812	-	0	#TTG	-57.308
Chromosome	SAM03	CDS	1916371	1916784	2.06441	-	0	#ATG	-40.697
Chromosome	SAM03	CDS	1921584	1921877	71.0247	-	0	#GTG	-75.6959
Chromosome	SAM03	CDS	1927271	1927657	4.72917	-	0	#GTG	-77.8267
Chromosome	SAM03	CDS	1931145	1931405	68.9551	-	0	#GTG	-15.0084
Chromosome	SAM03	CDS	1937434	1937886	0.661736	-	0	#GTG	-68.0192
Chromosome	SAM03	CDS	1938536	1938850	38.7572	-	0	#TTG	-48.8171
Chromosome	SAM03	CDS	1938872	1939195	29.9389	-	0	#ATG	-62.2461
Chromosome	SAM03	CDS	1941032	1941571	0.0477692	-	0	#ATG	-84.6676
Chromosome	SAM03	CDS	1951110	1951445	21.129	-	0	#GTG	-74.0544
Chromosome	SAM03	CDS	1952687	1953025	9.91757	-	0	#ATG	-18.1035
Chromosome	SAM03	CDS	1957920	1958543	0.00357462	-	0	#TTG	-44.5455
Chromosome	SAM03	CDS	1959353	1959706	12.3985	-	0	#ATG	-45.3883
Chromosome	SAM03	CDS	1960007	1960297	72.8595	-	0	#GTG	-34.6066
Chromosome	SAM03	CDS	1960320	1960709	4.32532	-	0	#GTG	-56.1758
Chromosome	SAM03	CDS	1961809	1962219	2.22411	-	0	#GTG	-38.3812
Chromosome	SAM03	CDS	1963647	1963934	80.814	-	0	#ATG	-36.3176
Chromosome	SAM03	CDS	1964583	1964942	9.79096	-	0	#TTG	-35.0133
Chromosome	SAM03	CDS	1966474	1966794	32.6572	-	0	#GTG	-79.6987
Chromosome	SAM03	CDS	1966821	1967603	2.71361e-05	-	0	#GTG	-96.7604
Chromosome	SAM03	CDS	1967622	1967927	36.421	-	0	#TTG	-24.3296
Chromosome	SAM03	CDS	1970915	1971208	50.8327	-	0	#TTG	-24.0467
Chromosome	SAM03	CDS	1973348	1973773	1.44532	-	0	#TTG	-41.1309
Chromosome	SAM03	CDS	1978785	1979129	16.2525	-	0	#TTG	-84.7339
Chromosome	SAM03	CDS	1982041	1982322	99.9989	-	0	#ATG	-75.1254
Chromosome	SAM03	CDS	1984598	1985104	0.116292	-	0	#TTG	-33.609
Chromosome	SAM03	CDS	1985798	1986178	1.37065	-	0	#ATG	-9.3699
Chromosome	SAM03	CDS	1988836	1989216	5.51266	-	0	#GTG	-40.8178
Chromosome	SAM03	CDS	1989752	1990072	32.6571	-	0	#TTG	-68.0446
Chromosome	SAM03	CDS	1990564	1990998	1.07882	-	0	#GTG	-37.8129
Chromosome	SAM03	CDS	1991902	1992222	27.6283	-	0	#GTG	-29.0653
Chromosome	SAM03	CDS	1993816	1994253	1.03608	-	0	#GTG	-55.2633
Chromosome	SAM03	CDS	1995762	1996196	1.13437	-	0	#GTG	-61.7288
Chromosome	SAM03	CDS	1996929	1997255	15.792	-	0	#ATG	-19.922
Chromosome	SAM03	CDS	2003276	2003515	67.9656	-	0	#ATG	-10.1644
Chromosome	SAM03	CDS	2003813	2004211	3.31471	-	0	#GTG	-71.8069
Chromosome	SAM03	CDS	2004991	2005290	59.7727	-	0	#GTG	-52.2606
Chromosome	SAM03	CDS	2006798	2007079	99.9989	-	0	#GTG	-70.2752
Chromosome	SAM03	CDS	2006895	2007287	3.86047	-	0	#GTG	-40.7656
Chromosome	SAM03	CDS	2010416	2011057	0.0020673	-	0	#GTG	-46.0841
Chromosome	SAM03	CDS	2024319	2024924	0.00637472	-	0	#TTG	-200.408
Chromosome	SAM03	CDS	2024468	2025100	0.00277899	-	0	#ATG	-57.4181
Chromosome	SAM03	CDS	2029586	2029957	4.68625	-	0	#ATG	-21.692
Chromosome	SAM03	CDS	2030837	2031082	59.7395	-	0	#ATG	-10.3399
Chromosome	SAM03	CDS	2033788	2034084	65.1811	-	0	#ATG	-105.803
Chromosome	SAM03	CDS	2037150	2037614	0.461504	-	0	#ATG	-108.249
Chromosome	SAM03	CDS	2039715	2040017	40.3548	-	0	#ATG	-24.7086
Chromosome	SAM03	CDS	2040279	2040794	0.0989491	-	0	#GTG	-63.1479
Chromosome	SAM03	CDS	2042205	2042591	4.68116	-	0	#GTG	-44.8889
Chromosome	SAM03	CDS	2045531	2046172	0.00208209	-	0	#GTG	-48.3838
Chromosome	SAM03	CDS	2049091	2049483	3.72187	-	0	#TTG	-35.9918
Chromosome	SAM03	CDS	2049778	2050185	2.53742	-	0	#GTG	-70.6512
Chromosome	SAM03	CDS	2050450	2050827	3.44022	-	0	#GTG	-19.2988
Chromosome	SAM03	CDS	2052230	2052628	3.30323	-	0	#ATG	-49.6566
Chromosome	SAM03	CDS	2056255	2056662	2.53743	-	0	#TTG	-123.086
Chromosome	SAM03	CDS	2061399	2061776	6.1691	-	0	#TTG	-73.1228
Chromosome	SAM03	CDS	2065868	2066164	65.165	-	0	#TTG	-54.9135
Chromosome	SAM03	CDS	2066842	2067075	7.72255	-	0	#GTG	1.8783
Chromosome	SAM03	CDS	2067316	2068170	2.89382e-06	-	0	#GTG	-83.1169
Chromosome	SAM03	CDS	2068693	2069034	9.76876	-	0	#GTG	-19.1841
Chromosome	SAM03	CDS	2075591	2075920	21.9178	-	0	#GTG	-30.3938
Chromosome	SAM03	CDS	2080326	2080607	51.3714	-	0	#ATG	-18.3749
Chromosome	SAM03	CDS	2081176	2081505	25.1564	-	0	#GTG	-124.142
Chromosome	SAM03	CDS	2082583	2082900	35.6177	-	0	#TTG	-72.2535
Chromosome	SAM03	CDS	2084933	2085382	0.715727	-	0	#TTG	-45.755
Chromosome	SAM03	CDS	2085732	2086166	1.0898	-	0	#GTG	-39.0891
Chromosome	SAM03	CDS	2089336	2089749	2.04017	-	0	#GTG	-38.8222
Chromosome	SAM03	CDS	2093887	2094165	21.3945	-	0	#ATG	-9.0697
Chromosome	SAM03	CDS	2096593	2096862	23.4423	-	0	#ATG	-8.0546
Chromosome	SAM03	CDS	2102852	2103199	8.22048	-	0	#GTG	-19.2101
Chromosome	SAM03	CDS	2104456	2104782	21.7235	-	0	#GTG	-26.8169
Chromosome	SAM03	CDS	2107566	2107877	42.3546	-	0	#ATG	-99.4901
Chromosome	SAM03	CDS	2109184	2109483	39.9566	-	0	#GTG	-22.606
Chromosome	SAM03	CDS	2111078	2111485	2.53743	-	0	#TTG	-81.6131
Chromosome	SAM03	CDS	2115388	2115642	22.6526	-	0	#GTG	-5.4675
Chromosome	SAM03	CDS	2122803	2123282	0.293762	-	0	#GTG	-63.1946
Chromosome	SAM03	CDS	2130640	2130963	29.8777	-	0	#TTG	-49.3122
Chromosome	SAM03	CDS	2132669	2133046	6.04883	-	0	#TTG	-41.7031
Chromosome	SAM03	CDS	2133410	2133694	57.0031	-	0	#GTG	-21.2496
Chromosome	SAM03	CDS	2137088	2137597	0.117295	-	0	#GTG	-46.9045
Chromosome	SAM03	CDS	2140383	2140679	58.6589	-	0	#GTG	-31.6508
Chromosome	SAM03	CDS	2143533	2143889	11.328	-	0	#GTG	-44.3163
Chromosome	SAM03	CDS	2148702	2149034	23.0528	-	0	#TTG	-57.9737
Chromosome	SAM03	CDS	2149553	2149945	0.625496	-	0	#ATG	-5.5835
Chromosome	SAM03	CDS	2155748	2156452	6.52138e-05	-	0	#TTG	-4.5864
Chromosome	SAM03	CDS	2166895	2167362	0.294329	-	0	#GTG	-23.8797
Chromosome	SAM03	CDS	2170884	2171279	1.78527	-	0	#TTG	-17.3088
Chromosome	SAM03	CDS	2171290	2171844	0.0293626	-	0	#GTG	-42.694
Chromosome	SAM03	CDS	2173960	2174382	1.62345	-	0	#GTG	-98.2328
Chromosome	SAM03	CDS	2177737	2178051	38.8423	-	0	#GTG	-65.9535
Chromosome	SAM03	CDS	2178175	2178459	91.8088	-	0	#GTG	-56.3903
Chromosome	SAM03	CDS	2180038	2180556	0.0903703	-	0	#GTG	-105.165
Chromosome	SAM03	CDS	2185299	2185643	16.2496	-	0	#GTG	-57.799
Chromosome	SAM03	CDS	2187591	2187911	31.781	-	0	#GTG	-39.0241
Chromosome	SAM03	CDS	2187826	2188284	0.435623	-	0	#ATG	-27.4189
Chromosome	SAM03	CDS	2190440	2190961	0.0803527	-	0	#ATG	-42.8926
Chromosome	SAM03	CDS	2192102	2192281	14.3691	-	0	#TTG	2.719
Chromosome	SAM03	CDS	2193118	2193462	8.4482	-	0	#ATG	-18.2956
Chromosome	SAM03	CDS	2194532	2194894	9.59342	-	0	#GTG	-71.4211
Chromosome	SAM03	CDS	2195883	2196224	17.7397	-	0	#ATG	-91.3215
Chromosome	SAM03	CDS	2196708	2197040	12.0318	-	0	#GTG	-18.3967
Chromosome	SAM03	CDS	2197879	2198475	0.0083937	-	0	#ATG	-64.5421
Chromosome	SAM03	CDS	2201209	2201505	63.7305	-	0	#GTG	-39.3814
Chromosome	SAM03	CDS	2205005	2205325	17.6975	-	0	#GTG	-18.9976
Chromosome	SAM03	CDS	2211776	2212090	38.8425	-	0	#TTG	-79.0327
Chromosome	SAM03	CDS	2214086	2214430	16.2525	-	0	#GTG	-70.0922
Chromosome	SAM03	CDS	2215916	2216206	77.3823	-	0	#GTG	-75.1113
Chromosome	SAM03	CDS	2217677	2217979	49.5454	-	0	#TTG	-31.9029
Chromosome	SAM03	CDS	2221387	2221869	0.268403	-	0	#TTG	-82.2791
Chromosome	SAM03	CDS	2231960	2232568	0.00571899	-	0	#GTG	-47.0641
Chromosome	SAM03	CDS	2237987	2238274	74.6714	-	0	#ATG	-30.7338
Chromosome	SAM03	CDS	2239205	2239654	0.706526	-	0	#TTG	-42.0275
Chromosome	SAM03	CDS	2241803	2242480	0.000225829	-	0	#ATG	-9.8082
Chromosome	SAM03	CDS	2244352	2244657	17.9031	-	0	#TTG	-13.8877
Chromosome	SAM03	CDS	2272219	2272803	0.0121186	-	0	#ATG	-96.6658
Chromosome	SAM03	CDS	2274724	2275248	0.0752994	-	0	#TTG	-61.0465
Chromosome	SAM03	CDS	2278750	2279055	48.2244	-	0	#ATG	-36.5499
Chromosome	SAM03	CDS	2291785	2292126	15.7924	-	0	#GTG	-31.5826
Chromosome	SAM03	CDS	2295809	2296159	13.4494	-	0	#ATG	-42.6882
Chromosome	SAM03	CDS	2296033	2296338	45.7925	-	0	#GTG	-32.3739
Chromosome	SAM03	CDS	2297877	2298224	14.6921	-	0	#GTG	-42.8245
Chromosome	SAM03	CDS	2301901	2302359	0.55267	-	0	#TTG	-68.1129
Chromosome	SAM03	CDS	2302516	2302836	32.6572	-	0	#GTG	-76.8452
Chromosome	SAM03	CDS	2308031	2308459	1.16035	-	0	#TTG	-30.4195
Chromosome	SAM03	CDS	2308941	2309225	91.4254	-	0	#ATG	-45.5547
Chromosome	SAM03	CDS	2309143	2309511	7.8971	-	0	#ATG	-41.881
Chromosome	SAM03	CDS	2311118	2311405	83.7471	-	0	#TTG	-44.1216
Chromosome	SAM03	CDS	2312156	2312488	23.0561	-	0	#GTG	-74.9828
Chromosome	SAM03	CDS	2312169	2312606	1.03716	-	0	#GTG	-67.3791
Chromosome	SAM03	CDS	2314059	2314427	4.98614	-	0	#ATG	-21.1843
Chromosome	SAM03	CDS	2315476	2315748	80.6422	-	0	#ATG	-21.3666
Chromosome	SAM03	CDS	2319786	2320091	50.3432	-	0	#GTG	-69.165
Chromosome	SAM03	CDS	2322653	2322955	54.8765	-	0	#TTG	-82.8524
Chromosome	SAM03	CDS	2328069	2328374	49.9571	-	0	#TTG	-44.0077
Chromosome	SAM03	CDS	2328208	2328597	3.13917	-	0	#ATG	-24.658
Chromosome	SAM03	CDS	2328320	2328610	77.3823	-	0	#ATG	-72.2956
Chromosome	SAM03	CDS	2329626	2329940	38.8425	-	0	#TTG	-87.4937
Chromosome	SAM03	CDS	2331147	2331482	21.1291	-	0	#ATG	-81.1346
Chromosome	SAM03	CDS	2331964	2332431	0.415555	-	0	#GTG	-44.9969
Chromosome	SAM03	CDS	2334914	2335204	77.3822	-	0	#GTG	-68.909
Chromosome	SAM03	CDS	2337613	2337996	4.97737	-	0	#TTG	-38.6087
Chromosome	SAM03	CDS	2341888	2342352	0.453059	-	0	#GTG	-43.7758
Chromosome	SAM03	CDS	2343970	2344350	2.03682	-	0	#GTG	-13.3862
Chromosome	SAM03	CDS	2349501	2349941	0.364213	-	0	#GTG	-13.6828
Chromosome	SAM03	CDS	2350587	2351036	0.723527	-	0	#ATG	-57.0314
Chromosome	SAM03	CDS	2351277	2351582	50.343	-	0	#GTG	-65.0937
Chromosome	SAM03	CDS	2352031	2352318	84.298	-	0	#GTG	-89.809
Chromosome	SAM03	CDS	2352576	2352986	1.94319	-	0	#GTG	-29.37
Chromosome	SAM03	CDS	2360394	2360990	0.00839048	-	0	#ATG	-61.5755
Chromosome	SAM03	CDS	2368228	2368587	9.74789	-	0	#TTG	-34.6534
Chromosome	SAM03	CDS	2375492	2375785	71.0245	-	0	#GTG	-66.637
Chromosome	SAM03	CDS	2381570	2381806	29.6031	-	0	#GTG	-4.593
Chromosome	SAM03	CDS	2385415	2385948	0.0478829	-	0	#GTG	-30.1713
Chromosome	SAM03	CDS	2391343	2391888	0.0398018	-	0	#TTG	-106.822
Chromosome	SAM03	CDS	2391900	2392253	11.2475	-	0	#GTG	-32.3526
Chromosome	SAM03	CDS	2395158	2395562	2.77397	-	0	#TTG	-68.3415
Chromosome	SAM03	CDS	2395896	2396213	31.7528	-	0	#GTG	-31.3912
Chromosome	SAM03	CDS	2406621	2406908	84.298	-	0	#GTG	-85.1739
Chromosome	SAM03	CDS	2407382	2407687	50.3277	-	0	#TTG	-54.6375
Chromosome	SAM03	CDS	2412786	2413088	54.8464	-	0	#GTG	-52.8281
Chromosome	SAM03	CDS	2418823	2419140	35.6023	-	0	#GTG	-54.1067
Chromosome	SAM03	CDS	2420013	2420546	0.0572284	-	0	#ATG	-56.391
Chromosome	SAM03	CDS	2424398	2424994	0.00839655	-	0	#TTG	-92.8162
Chromosome	SAM03	CDS	2427279	2427686	2.53542	-	0	#ATG	-55.3628
Chromosome	SAM03	CDS	2430153	2430539	4.67286	-	0	#GTG	-44.1811
Chromosome	SAM03	CDS	2430630	2430923	66.982	-	0	#ATG	-34.7942
Chromosome	SAM03	CDS	2431680	2432006	17.2617	-	0	#GTG	-21.4649
Chromosome	SAM03	CDS	2441357	2441875	0.08434	-	0	#GTG	-37.0268
Chromosome	SAM03	CDS	2442569	2442910	17.726	-	0	#ATG	-53.1995
Chromosome	SAM03	CDS	2445038	2445388	9.80667	-	0	#GTG	-24.3203
Chromosome	SAM03	CDS	2447908	2448372	0.420972	-	0	#ATG	-34.4771
Chromosome	SAM03	CDS	2448829	2449203	0.997124	-	0	#ATG	-5.3746
Chromosome	SAM03	CDS	2449633	2449965	23.0547	-	0	#GTG	-60.3678
Chromosome	SAM03	CDS	2450582	2450968	4.72812	-	0	#ATG	-58.7705
Chromosome	SAM03	CDS	2454788	2455162	6.73548	-	0	#ATG	-55.0605
Chromosome	SAM03	CDS	2456450	2456794	8.19604	-	0	#TTG	-17.8545
Chromosome	SAM03	CDS	2467544	2467855	42.3545	-	0	#GTG	-70.3325
Chromosome	SAM03	CDS	2468344	2468652	46.1791	-	0	#GTG	-73.2944
Chromosome	SAM03	CDS	2472608	2473015	1.8095	-	0	#ATG	-24.2757
Chromosome	SAM03	CDS	2474236	2474553	35.5007	-	0	#TTG	-47.5029
Chromosome	SAM03	CDS	2477113	2477634	0.0665303	-	0	#TTG	-28.609
Chromosome	SAM03	CDS	2479168	2479551	2.79963	-	0	#GTG	-18.8112
Chromosome	SAM03	CDS	2479843	2480241	3.31355	-	0	#GTG	-57.7689
Chromosome	SAM03	CDS	2480213	2480548	21.1291	-	0	#TTG	-85.9306
Chromosome	SAM03	CDS	2481553	2481861	46.1786	-	0	#GTG	-63.7145
Chromosome	SAM03	CDS	2481971	2482327	11.4402	-	0	#TTG	-112.062
Chromosome	SAM03	CDS	2483355	2483729	6.55344	-	0	#GTG	-39.9348
Chromosome	SAM03	CDS	2484462	2484794	23.056	-	0	#GTG	-69.6298
Chromosome	SAM03	CDS	2485356	2485670	34.8178	-	0	#GTG	-31.6485
Chromosome	SAM03	CDS	2491042	2491398	2.09428	-	0	#GTG	-7.3016
Chromosome	SAM03	CDS	2496916	2497446	0.0621095	-	0	#ATG	-47.7759
Chromosome	SAM03	CDS	2497602	2498204	0.00698799	-	0	#GTG	-82.542
Chromosome	SAM03	CDS	2497933	2498406	0.352022	-	0	#TTG	-130.881
Chromosome	SAM03	CDS	2501417	2501698	99.156	-	0	#GTG	-43.0006
Chromosome	SAM03	CDS	2505114	2506016	6.3459e-07	-	0	#GTG	-50.527
Chromosome	SAM03	CDS	2509219	2509503	91.8154	-	0	#GTG	-58.7966
Chromosome	SAM03	CDS	2509570	2509935	8.73861	-	0	#ATG	-47.1756
Chromosome	SAM03	CDS	2513474	2514127	0.00146094	-	0	#GTG	-70.513
Chromosome	SAM03	CDS	2520994	2521305	37.4553	-	0	#ATG	-30.9158
Chromosome	SAM03	CDS	2527045	2527503	0.552591	-	0	#TTG	-62.3407
Chromosome	SAM03	CDS	2527877	2528482	0.00552698	-	0	#ATG	-32.6137
Chromosome	SAM03	CDS	2528427	2528807	5.64643	-	0	#TTG	-101.484
Chromosome	SAM03	CDS	2531545	2531814	2.5385	-	0	#GTG	3.5669
Chromosome	SAM03	CDS	2533657	2533992	21.1134	-	0	#GTG	-53.1155
Chromosome	SAM03	CDS	2534083	2534409	27.039	-	0	#TTG	-41.8389
Chromosome	SAM03	CDS	2534660	2534998	7.29885	-	0	#ATG	-14.2275
Chromosome	SAM03	CDS	2535627	2535911	91.8195	-	0	#TTG	-66.1286
Chromosome	SAM03	CDS	2536555	2536908	12.4914	-	0	#GTG	-72.7759
Chromosome	SAM03	CDS	2538751	2539050	59.3265	-	0	#ATG	-43.6368
Chromosome	SAM03	CDS	2545008	2545292	84.6012	-	0	#ATG	-32.9032
Chromosome	SAM03	CDS	2547198	2547515	35.509	-	0	#TTG	-47.7647
Chromosome	SAM03	CDS	2547771	2548187	1.9413	-	0	#GTG	-68.2535
Chromosome	SAM03	CDS	2550735	2551049	38.7746	-	0	#ATG	-49.5941
Chromosome	SAM03	CDS	2553838	2554332	0.183739	-	0	#GTG	-44.8634
Chromosome	SAM03	CDS	2556319	2556639	32.6406	-	0	#ATG	-53.7415
Chromosome	SAM03	CDS	2556365	2556664	59.8109	-	0	#GTG	-88.8334
Chromosome	SAM03	CDS	2556795	2557118	13.7017	-	0	#TTG	-16.6447
Chromosome	SAM03	CDS	2558440	2558736	64.8821	-	0	#GTG	-45.6759
Chromosome	SAM03	CDS	2558618	2559100	0.266455	-	0	#GTG	-48.6577
Chromosome	SAM03	CDS	2559928	2560245	33.6073	-	0	#TTG	-35.2193
Chromosome	SAM03	CDS	2560766	2561053	84.2615	-	0	#ATG	-52.9483
Chromosome	SAM03	CDS	2563851	2564162	42.3329	-	0	#ATG	-53.3774
Chromosome	SAM03	CDS	2564714	2565211	0.00994484	-	0	#ATG	3.4048
Chromosome	SAM03	CDS	2571031	2571507	0.321608	-	0	#TTG	-74.6839
Chromosome	SAM03	CDS	2571638	2572105	0.420903	-	0	#GTG	-54.0499
Chromosome	SAM03	CDS	2573117	2573362	9.13024	-	0	#GTG	0.1673
Chromosome	SAM03	CDS	2574921	2575415	0.186845	-	0	#GTG	-96.6732
Chromosome	SAM03	CDS	2579095	2579454	10.2154	-	0	#GTG	-40.1525
Chromosome	SAM03	CDS	2579818	2580141	29.9395	-	0	#TTG	-67.6327
Chromosome	SAM03	CDS	2584385	2584816	1.24096	-	0	#GTG	-69.4544
Chromosome	SAM03	CDS	2588943	2589314	1.91242	-	0	#GTG	-10.1044
Chromosome	SAM03	CDS	2589408	2589746	19.353	-	0	#GTG	-54.9581
Chromosome	SAM03	CDS	2594426	2594836	0.269347	-	0	#GTG	-2.9733
Chromosome	SAM03	CDS	2599865	2600230	8.78394	-	0	#GTG	-69.4447
Chromosome	SAM03	CDS	2600535	2600879	16.2525	-	0	#GTG	-104.499
Chromosome	SAM03	CDS	2600931	2601266	19.7571	-	0	#ATG	-34.7131
Chromosome	SAM03	CDS	2602038	2602367	25.1564	-	0	#GTG	-83.4696
Chromosome	SAM03	CDS	2603212	2603526	38.7875	-	0	#TTG	-50.2909
Chromosome	SAM03	CDS	2605935	2606234	6.10169	-	0	#GTG	-4.2675
Chromosome	SAM03	CDS	2610613	2611122	0.108624	-	0	#GTG	-35.2339
Chromosome	SAM03	CDS	2613396	2613698	52.521	-	0	#ATG	-36.3979
Chromosome	SAM03	CDS	2619389	2619757	8.04144	-	0	#TTG	-60.7232
Chromosome	SAM03	CDS	2625091	2625456	4.91545	-	0	#GTG	-19.3833
Chromosome	SAM03	CDS	2630611	2631006	3.62305	-	0	#GTG	-75.1967
Chromosome	SAM03	CDS	2635611	2636069	0.502313	-	0	#ATG	-34.1498
Chromosome	SAM03	CDS	2636927	2637253	26.7879	-	0	#GTG	-39.6775
Chromosome	SAM03	CDS	2641626	2641943	33.8923	-	0	#GTG	-36.0339
Chromosome	SAM03	CDS	2646413	2646796	5.16767	-	0	#ATG	-156.535
Chromosome	SAM03	CDS	2648415	2648699	91.8197	-	0	#ATG	-98.5626
Chromosome	SAM03	CDS	2648696	2649316	0.00400019	-	0	#GTG	-52.4521
Chromosome	SAM03	CDS	2651956	2652588	0.00278563	-	0	#GTG	-132.825
Chromosome	SAM03	CDS	2654955	2655179	56.9336	-	0	#ATG	-6.6765
Chromosome	SAM03	CDS	2655996	2656376	5.63378	-	0	#GTG	-50.7957
Chromosome	SAM03	CDS	2658063	2658530	0.42169	-	0	#TTG	-131.753
Chromosome	SAM03	CDS	2663706	2664356	0.00160231	-	0	#TTG	-84.4154
Chromosome	SAM03	CDS	2664495	2664788	69.0711	-	0	#TTG	-38.3624
Chromosome	SAM03	CDS	2664841	2665122	77.0216	-	0	#GTG	-25.793
Chromosome	SAM03	CDS	2665913	2666206	71.0247	-	0	#ATG	-81.7458
Chromosome	SAM03	CDS	2671042	2671575	0.0570561	-	0	#GTG	-51.9029
Chromosome	SAM03	CDS	2677784	2678662	1.36993e-06	-	0	#GTG	-168.057
Chromosome	SAM03	CDS	2678659	2678985	25.456	-	0	#GTG	-33.9522
Chromosome	SAM03	CDS	2681507	2681818	42.2578	-	0	#ATG	-48.5854
Chromosome	SAM03	CDS	2687242	2687559	35.4892	-	0	#ATG	-47.165
Chromosome	SAM03	CDS	2691054	2691374	32.6572	-	0	#TTG	-111.205
Chromosome	SAM03	CDS	2691371	2691712	17.7392	-	0	#TTG	-62.4111
Chromosome	SAM03	CDS	2696082	2696675	0.00920352	-	0	#TTG	-77.6842
Chromosome	SAM03	CDS	2698498	2698767	37.0181	-	0	#GTG	-11.5115
Chromosome	SAM03	CDS	2699838	2700119	99.8204	-	0	#GTG	-48.4156
Chromosome	SAM03	CDS	2704853	2705218	3.81779	-	0	#GTG	-15.7368
Chromosome	SAM03	CDS	2708805	2709110	50.3193	-	0	#GTG	-53.3657
Chromosome	SAM03	CDS	2713544	2713840	64.9171	-	0	#GTG	-46.1222
Chromosome	SAM03	CDS	2719468	2719863	3.62306	-	0	#ATG	-104.925
Chromosome	SAM03	CDS	2721807	2722238	0.682326	-	0	#GTG	-18.939
Chromosome	SAM03	CDS	2722408	2722692	91.8192	-	0	#GTG	-63.9938
Chromosome	SAM03	CDS	2724356	2724817	0.0523806	-	0	#GTG	-1.2591
Chromosome	SAM03	CDS	2727569	2727940	7.32125	-	0	#TTG	-47.016
Chromosome	SAM03	CDS	2729286	2729852	0.0207549	-	0	#GTG	-48.2773
Chromosome	SAM03	CDS	2735902	2736207	50.3431	-	0	#GTG	-66.8545
Chromosome	SAM03	CDS	2740919	2741239	24.9453	-	0	#ATG	-25.7592
Chromosome	SAM03	CDS	2741443	2741823	5.55873	-	0	#ATG	-42.835
Chromosome	SAM03	CDS	2742495	2742767	35.4953	-	0	#ATG	-11.8341
Chromosome	SAM03	CDS	2743803	2744162	10.4766	-	0	#ATG	-92.0087
Chromosome	SAM03	CDS	2750107	2750475	8.03542	-	0	#ATG	-53.8599
Chromosome	SAM03	CDS	2755036	2755386	10.4188	-	0	#TTG	-25.9025
Chromosome	SAM03	CDS	2757300	2757668	8.02788	-	0	#GTG	-51.2697
Chromosome	SAM03	CDS	2759932	2760390	0.548849	-	0	#ATG	-48.2945
Chromosome	SAM03	CDS	2760591	2760923	22.866	-	0	#GTG	-44.4331
Chromosome	SAM03	CDS	2763271	2764092	8.07628e-06	-	0	#GTG	-68.8601
Chromosome	SAM03	CDS	2767665	2768078	2.07967	-	0	#TTG	-42.2451
Chromosome	SAM03	CDS	2768229	2768630	2.16701	-	0	#GTG	-24.3118
Chromosome	SAM03	CDS	2769001	2770083	2.31084e-09	-	0	#GTG	-155.136
Chromosome	SAM03	CDS	2770734	2770958	70.2186	-	0	#GTG	-7.9206
Chromosome	SAM03	CDS	2772311	2772517	16.0285	-	0	#GTG	0.9183
Chromosome	SAM03	CDS	2775324	2775755	0.492452	-	0	#ATG	-14.1547
Chromosome	SAM03	CDS	2775836	2776141	45.6438	-	0	#ATG	-32.1811
Chromosome	SAM03	CDS	2777541	2777960	1.77534	-	0	#ATG	-83.9423
Chromosome	SAM03	CDS	2778730	2779032	38.7307	-	0	#GTG	-23.759
Chromosome	SAM03	CDS	2779671	2780033	6.69796	-	0	#ATG	-23.6531
Chromosome	SAM03	CDS	2781495	2781833	19.3613	-	0	#TTG	-92.5083
Chromosome	SAM03	CDS	2787542	2788204	0.00110767	-	0	#GTG	-74.7565
Chromosome	SAM03	CDS	2790905	2791246	12.193	-	0	#GTG	-23.2588
Chromosome	SAM03	CDS	2792201	2792599	3.31363	-	0	#GTG	-57.9988
Chromosome	SAM03	CDS	2792790	2793215	1.4802	-	0	#TTG	-51.1488
Chromosome	SAM03	CDS	2794872	2795162	71.9333	-	0	#GTG	-33.6016
Chromosome	SAM03	CDS	2803958	2804224	66.1016	-	0	#TTG	-16.3236
Chromosome	SAM03	CDS	2809502	2810011	0.117617	-	0	#TTG	-48.1891
Chromosome	SAM03	CDS	2812457	2812921	0.277841	-	0	#ATG	-20.5657
Chromosome	SAM03	CDS	2818146	2818388	47.2823	-	0	#GTG	-8.1936
Chromosome	SAM03	CDS	2822309	2822839	0.0610672	-	0	#ATG	-42.7703
Chromosome	SAM03	CDS	2830488	2831024	0.0521113	-	0	#TTG	-52.4836
